,_id,VinVehicle,Timestamp,Driver,Odometer,LifeConsumption,Position_lon,Position_lat,Position_altitude,Position_heading,Position_speed,Position_satellites,MessageDate
5166,6012cea506a875e80c1b36d1,VIN00000000000005,1600624800,Driver05,1042910000,1477479000,-1.0,-1.0,0.0,20.01,18,2,2020-09-20T20:00:00
5167,6012cea506a875e80c1b36d6,VIN00000000000005,1600635600,Driver05,1042957000,1477678000,10.78723618661874,48.41214661715083,0.0,20.01,19,3,2020-09-20T23:00:00
5168,6012cea506a875e80c1b36db,VIN00000000000005,1600644600,Driver05,1042993000,1477829000,10.7497063719399,48.20514394577243,0.0,20.01,92,4,2020-09-21T01:30:00
5169,6012cea506a875e80c1b36e0,VIN00000000000005,1600646400,Driver05,1042998000,1477832000,-1.0,-1.0,0.0,20.01,82,2,2020-09-21T02:00:00
5170,6012cea506a875e80c1b36e5,VIN00000000000005,1600651800,Driver05,1043039000,1477885000,10.812087137330884,48.72319460470528,0.0,20.01,12,6,2020-09-21T03:30:00
5171,6012cea506a875e80c1b36ea,VIN00000000000005,1600662600,Driver05,1043064000,1477995000,10.731244237355618,49.16337607615409,0.0,20.01,96,3,2020-09-21T06:30:00
5172,6012cea506a875e80c1b36ef,VIN00000000000005,1600682400,Driver05,1043171000,1478373000,-1.0,-1.0,0.0,20.01,68,1,2020-09-21T12:00:00
5173,6012cea506a875e80c1b36f4,VIN00000000000005,1600693200,Driver05,1043205000,1478560000,10.71071057652819,49.61956684584593,0.0,20.01,86,4,2020-09-21T15:00:00
5174,6012cea506a875e80c1b36f9,VIN00000000000005,1600698600,Driver05,1043230000,1478625000,10.676328854928023,49.38743128205516,0.0,20.01,98,3,2020-09-21T16:30:00
5175,6012cea506a875e80c1b36fe,VIN00000000000005,1600702200,Driver05,1043255000,1478637000,10.684947514689084,49.22979648458647,0.0,20.01,51,3,2020-09-21T17:30:00
5176,6012cea506a875e80c1b3703,VIN00000000000005,1600705800,Driver05,1043276000,1478674000,-1.0,-1.0,0.0,20.01,91,1,2020-09-21T18:30:00
5177,6012cea506a875e80c1b3708,VIN00000000000005,1600707600,Driver05,1043292000,1478728000,10.684529504552764,49.55055908078733,0.0,20.01,63,3,2020-09-21T19:00:00
5178,6012cea506a875e80c1b370d,VIN00000000000005,1600709400,Driver05,1043307000,1478749000,10.711839145256612,49.63991807691279,0.0,20.01,72,6,2020-09-21T19:30:00
5179,6012cea506a875e80c1b3712,VIN00000000000005,1600714800,Driver05,1043345000,1478787000,-1.0,-1.0,0.0,20.01,98,1,2020-09-21T21:00:00
5180,6012cea506a875e80c1b3717,VIN00000000000005,1600731000,Driver05,1043415000,1479064000,10.724449213017692,49.43703155327349,0.0,20.01,19,4,2020-09-22T01:30:00
5181,6012cea506a875e80c1b371c,VIN00000000000005,1600732800,Driver05,1043426000,1479085000,-1.0,-1.0,0.0,20.01,99,2,2020-09-22T02:00:00
5182,6012cea506a875e80c1b3721,VIN00000000000005,1600736400,Driver05,1043438000,1479117000,10.712384084934476,49.49153131855287,0.0,20.01,27,5,2020-09-22T03:00:00
5183,6012cea506a875e80c1b3726,VIN00000000000005,1600738200,Driver05,1043452000,1479120000,-1.0,-1.0,0.0,20.01,65,1,2020-09-22T03:30:00
5184,6012cea506a875e80c1b372b,VIN00000000000005,1600743600,Driver05,1043480000,1479213000,10.725432204059008,49.41402694366703,0.0,20.01,63,3,2020-09-22T05:00:00
5185,6012cea506a875e80c1b3730,VIN00000000000005,1600750800,Driver05,1043501000,1479288000,10.722790160482711,49.93999654721137,0.0,20.01,72,3,2020-09-22T07:00:00
5186,6012cea506a875e80c1b3735,VIN00000000000005,1600752600,Driver05,1043517000,1479306000,10.740710488541929,50.0085542076666,0.0,20.01,76,5,2020-09-22T07:30:00
5187,6012cea506a875e80c1b373a,VIN00000000000005,1600756200,Driver05,1043541000,1479364000,10.726613145537524,49.94788628068668,0.0,20.01,68,3,2020-09-22T08:30:00
5188,6012cea506a875e80c1b373f,VIN00000000000005,1600758000,Driver05,1043543000,1479367000,-1.0,-1.0,0.0,20.01,25,2,2020-09-22T09:00:00
5189,6012cea506a875e80c1b3744,VIN00000000000005,1600759800,Driver05,1043555000,1479396000,10.75062951202276,50.04230633692725,0.0,20.01,28,3,2020-09-22T09:30:00
5190,6012cea506a875e80c1b3749,VIN00000000000005,1600767000,Driver05,1043578000,1479476000,10.79435912123257,50.01493006703871,0.0,20.01,69,6,2020-09-22T11:30:00
5191,6012cea506a875e80c1b374e,VIN00000000000005,1600781400,Driver05,1043653000,1479618000,10.896405770145607,49.68899822392466,0.0,20.01,77,4,2020-09-22T15:30:00
5192,6012cea506a875e80c1b3753,VIN00000000000005,1600792200,Driver05,1043678000,1479792000,-1.0,-1.0,0.0,20.01,30,2,2020-09-22T18:30:00
5193,6012cea506a875e80c1b3758,VIN00000000000005,1600794000,Driver05,1043680000,1479832000,-1.0,-1.0,0.0,20.01,54,2,2020-09-22T19:00:00
5194,6012cea506a875e80c1b375d,VIN00000000000005,1600810200,Driver05,1043749000,1479988000,10.763360194899414,50.19148654023215,0.0,20.01,46,5,2020-09-22T23:30:00
5195,6012cea506a875e80c1b3762,VIN00000000000005,1600828200,Driver05,1043867000,1480282000,-1.0,-1.0,0.0,20.01,39,2,2020-09-23T04:30:00
5196,6012cea506a875e80c1b3767,VIN00000000000005,1600842600,Driver05,1043920000,1480466000,10.801479227797302,49.86099773618184,0.0,20.01,98,6,2020-09-23T08:30:00
5197,6012cea506a875e80c1b376c,VIN00000000000005,1600860600,Driver05,1043979000,1480775000,-1.0,-1.0,0.0,20.01,38,1,2020-09-23T13:30:00
5198,6012cea506a875e80c1b3771,VIN00000000000005,1600869600,Driver05,1044018000,1480863000,10.757200837672997,49.829018081733736,0.0,20.01,73,5,2020-09-23T16:00:00
5199,6012cea506a875e80c1b3776,VIN00000000000005,1600878600,Driver05,1044056000,1481005000,-1.0,-1.0,0.0,20.01,24,2,2020-09-23T18:30:00
5200,6012cea506a875e80c1b377b,VIN00000000000005,1600887600,Driver05,1044096000,1481140000,10.796329010038749,49.73140029230585,0.0,20.01,37,6,2020-09-23T21:00:00
5201,6012cea506a875e80c1b3780,VIN00000000000005,1600894800,Driver05,1044129000,1481267000,-1.0,-1.0,0.0,20.01,99,2,2020-09-23T23:00:00
5202,6012cea506a875e80c1b3785,VIN00000000000005,1600905600,Driver05,1044170000,1481407000,10.81932133655254,49.6034392636847,0.0,20.01,14,6,2020-09-24T02:00:00
5203,6012cea506a875e80c1b378a,VIN00000000000005,1600918200,Driver05,1044214000,1481621000,-1.0,-1.0,0.0,20.01,12,2,2020-09-24T05:30:00
5204,6012cea506a875e80c1b378f,VIN00000000000005,1600943400,Driver05,1044286000,1481989000,-1.0,-1.0,0.0,20.01,12,2,2020-09-24T12:30:00
5205,6012cea506a875e80c1b3794,VIN00000000000005,1600974000,Driver05,1044418000,1482302000,10.976975229104497,49.66880645246592,0.0,20.01,72,5,2020-09-24T21:00:00
5206,6012cea506a875e80c1b3799,VIN00000000000005,1600984800,Driver05,1044466000,1482482000,10.973037356623342,49.51901634246293,0.0,20.01,48,3,2020-09-25T00:00:00
5207,6012cea506a875e80c1b379e,VIN00000000000005,1600993800,Driver05,1044494000,1482552000,11.013191670440214,49.20612861601699,0.0,20.01,24,4,2020-09-25T02:30:00
5208,6012cea506a875e80c1b37a3,VIN00000000000005,1600995600,Driver05,1044502000,1482562000,11.018734366738023,49.1596780851213,0.0,20.01,11,5,2020-09-25T03:00:00
5209,6012cea506a875e80c1b37a8,VIN00000000000005,1600997400,Driver05,1044509000,1482613000,10.994544970697076,49.305541006007566,0.0,20.01,14,4,2020-09-25T03:30:00
5210,6012cea506a875e80c1b37ad,VIN00000000000005,1601001000,Driver05,1044516000,1482653000,11.017355022010287,49.06289050584685,0.0,20.01,13,6,2020-09-25T04:30:00
5211,6012cea506a875e80c1b37b2,VIN00000000000005,1601004600,Driver05,1044537000,1482704000,-1.0,-1.0,0.0,20.01,76,2,2020-09-25T05:30:00
5212,6012cea506a875e80c1b37b7,VIN00000000000005,1601010000,Driver05,1044566000,1482796000,10.92291254723304,48.72102050478701,0.0,20.01,96,4,2020-09-25T07:00:00
5213,6012cea506a875e80c1b37bc,VIN00000000000005,1601011800,Driver05,1044573000,1482811000,-1.0,-1.0,0.0,20.01,80,2,2020-09-25T07:30:00
5214,6012cea506a875e80c1b37c1,VIN00000000000005,1601020800,Driver05,1044612000,1482962000,10.918853691155231,48.61906857810952,0.0,20.01,70,5,2020-09-25T10:00:00
5215,6012cea506a875e80c1b37c6,VIN00000000000005,1601031600,Driver05,1044649000,1483087000,10.86867054418846,48.40466202759588,0.0,20.01,14,3,2020-09-25T13:00:00
5216,6012cea506a875e80c1b37cb,VIN00000000000005,1601037000,Driver05,1044669000,1483129000,-1.0,-1.0,0.0,20.01,59,1,2020-09-25T14:30:00
5217,6012cea606a875e80c1b37d0,VIN00000000000005,1601044200,Driver05,1044695000,1483269000,-1.0,-1.0,0.0,20.01,85,1,2020-09-25T16:30:00
5218,6012cea606a875e80c1b37d5,VIN00000000000005,1601047800,Driver05,1044722000,1483366000,10.821956773211063,48.03892015842657,0.0,20.01,15,3,2020-09-25T17:30:00
5219,6012cea606a875e80c1b37da,VIN00000000000005,1601078400,Driver05,1044893000,1483797000,-1.0,-1.0,0.0,20.01,28,1,2020-09-26T02:00:00
5220,6012cea606a875e80c1b37df,VIN00000000000005,1601098200,Driver05,1044962000,1484058000,10.954019849791916,48.12152596445054,0.0,20.01,91,5,2020-09-26T07:30:00
5221,6012cea606a875e80c1b37e4,VIN00000000000005,1601101800,Driver05,1044989000,1484104000,-1.0,-1.0,0.0,20.01,49,1,2020-09-26T08:30:00
5222,6012cea606a875e80c1b37e9,VIN00000000000005,1601103600,Driver05,1044994000,1484120000,-1.0,-1.0,0.0,20.01,78,2,2020-09-26T09:00:00
5223,6012cea606a875e80c1b37ee,VIN00000000000005,1601116200,Driver05,1045037000,1484327000,10.990641111396103,48.88977082550567,0.0,20.01,55,4,2020-09-26T12:30:00
5224,6012cea606a875e80c1b37f3,VIN00000000000005,1601125200,Driver05,1045065000,1484495000,-1.0,-1.0,0.0,20.01,32,2,2020-09-26T15:00:00
5225,6012cea606a875e80c1b37f8,VIN00000000000005,1601154000,Driver05,1045187000,1484984000,11.226341635408362,47.95320197275319,0.0,20.01,67,6,2020-09-26T23:00:00
5226,6012cea606a875e80c1b37fd,VIN00000000000005,1601159400,Driver05,1045197000,1485054000,11.310651360741137,48.231530738460805,0.0,20.01,16,4,2020-09-27T00:30:00
5227,6012cea606a875e80c1b3802,VIN00000000000005,1601161200,Driver05,1045200000,1485102000,-1.0,-1.0,0.0,20.01,53,2,2020-09-27T01:00:00
5228,6012cea606a875e80c1b3807,VIN00000000000005,1601166600,Driver05,1045225000,1485167000,11.422938169865056,48.39928128504827,0.0,20.01,99,4,2020-09-27T02:30:00
5229,6012cea606a875e80c1b380c,VIN00000000000005,1601173800,Driver05,1045271000,1485225000,-1.0,-1.0,0.0,20.01,46,1,2020-09-27T04:30:00
5230,6012cea606a875e80c1b3811,VIN00000000000005,1601177400,Driver05,1045277000,1485250000,11.461329923120662,48.19712772230456,0.0,20.01,80,4,2020-09-27T05:30:00
5231,6012cea606a875e80c1b3816,VIN00000000000005,1601179200,Driver05,1045277000,1485282000,11.432337508270695,48.19501677547844,0.0,20.01,49,3,2020-09-27T06:00:00
5232,6012cea606a875e80c1b381b,VIN00000000000005,1601182800,Driver05,1045301000,1485345000,-1.0,-1.0,0.0,20.01,97,1,2020-09-27T07:00:00
5233,6012cea606a875e80c1b3820,VIN00000000000005,1601206200,Driver05,1045398000,1485634000,11.339947795148545,48.50422991215108,0.0,20.01,31,3,2020-09-27T13:30:00
5234,6012cea606a875e80c1b3825,VIN00000000000005,1601235000,Driver05,1045502000,1486090000,11.477664271489198,47.58405748676654,0.0,20.01,12,6,2020-09-27T21:30:00
5235,6012cea606a875e80c1b382a,VIN00000000000005,1601236800,Driver05,1045505000,1486140000,-1.0,-1.0,0.0,20.01,41,2,2020-09-27T22:00:00
5236,6012cea606a875e80c1b382f,VIN00000000000005,1601262000,Driver05,1045604000,1486516000,11.531009144991854,47.646423154810805,0.0,20.01,27,3,2020-09-28T05:00:00
5237,6012cea606a875e80c1b3834,VIN00000000000005,1601276400,Driver05,1045653000,1486733000,11.451450259915957,48.01656744031056,0.0,20.01,88,4,2020-09-28T09:00:00
5238,6012cea606a875e80c1b3839,VIN00000000000005,1601292600,Driver05,1045719000,1486970000,11.360027204695688,48.15090547970648,0.0,20.01,82,5,2020-09-28T13:30:00
5239,6012cea606a875e80c1b383e,VIN00000000000005,1601303400,Driver05,1045759000,1487127000,11.45830599834344,48.04488094063909,0.0,20.01,95,5,2020-09-28T16:30:00
5240,6012cea606a875e80c1b3843,VIN00000000000005,1601321400,Driver05,1045836000,1487417000,-1.0,-1.0,0.0,20.01,94,2,2020-09-28T21:30:00
5241,6012cea606a875e80c1b3848,VIN00000000000005,1601328600,Driver05,1045855000,1487518000,11.58582934339373,47.270753983208735,0.0,20.01,39,6,2020-09-28T23:30:00
5242,6012cea606a875e80c1b384d,VIN00000000000005,1601339400,Driver05,1045893000,1487711000,11.472116413084567,47.4351007185436,0.0,20.01,67,4,2020-09-29T02:30:00
5243,6012cea606a875e80c1b3852,VIN00000000000005,1601357400,Driver05,1045960000,1488016000,11.52718517519171,47.25715711108214,0.0,20.01,40,3,2020-09-29T07:30:00
5244,6012cea606a875e80c1b3857,VIN00000000000005,1601359200,Driver05,1045968000,1488064000,11.538787090128055,47.20717060651104,0.0,20.01,55,6,2020-09-29T08:00:00
5245,6012cea606a875e80c1b385c,VIN00000000000005,1601361000,Driver05,1045971000,1488067000,11.532712585423884,47.050162253824965,0.0,20.01,49,6,2020-09-29T08:30:00
5246,6012cea606a875e80c1b3861,VIN00000000000005,1601373600,Driver05,1046032000,1488220000,11.526261984097296,47.42031947259738,0.0,20.01,37,3,2020-09-29T12:00:00
5247,6012cea606a875e80c1b3866,VIN00000000000005,1601391600,Driver05,1046113000,1488504000,11.49457033172935,47.75695267552437,0.0,20.01,22,4,2020-09-29T17:00:00
5248,6012cea606a875e80c1b386b,VIN00000000000005,1601397000,Driver05,1046141000,1488600000,11.522759497321523,48.1793443724731,0.0,20.01,14,6,2020-09-29T18:30:00
5249,6012cea606a875e80c1b3870,VIN00000000000005,1601402400,Driver05,1046166000,1488714000,11.542581288062966,48.282974358154426,0.0,20.01,77,4,2020-09-29T20:00:00
5250,6012cea606a875e80c1b3875,VIN00000000000005,1601413200,Driver05,1046224000,1488909000,11.587954577334656,48.303770761742285,0.0,20.01,11,3,2020-09-29T23:00:00
5251,6012cea606a875e80c1b387a,VIN00000000000005,1601425800,Driver05,1046287000,1489129000,11.562944450001192,48.07041802814389,0.0,20.01,26,4,2020-09-30T02:30:00
5252,6012cea606a875e80c1b387f,VIN00000000000005,1601440200,Driver05,1046355000,1489264000,11.568793723280036,48.69551882661732,0.0,20.01,42,6,2020-09-30T06:30:00
5253,6012cea606a875e80c1b3884,VIN00000000000005,1601447400,Driver05,1046389000,1489315000,11.573178492801274,48.56788519920004,0.0,20.01,40,4,2020-09-30T08:30:00
5254,6012cea606a875e80c1b3889,VIN00000000000005,1601452800,Driver05,1046419000,1489394000,11.485525537392162,48.69569201729249,0.0,20.01,20,5,2020-09-30T10:00:00
5255,6012cea606a875e80c1b388e,VIN00000000000005,1601460000,Driver05,1046460000,1489485000,11.485247975665482,48.74785600085463,0.0,20.01,13,5,2020-09-30T12:00:00
5256,6012cea606a875e80c1b3893,VIN00000000000005,1601461800,Driver05,1046476000,1489487000,-1.0,-1.0,0.0,20.01,61,2,2020-09-30T12:30:00
5257,6012cea606a875e80c1b3898,VIN00000000000005,1601478000,Driver05,1046554000,1489714000,11.448453647566092,48.83157440878243,0.0,20.01,60,5,2020-09-30T17:00:00
5258,6012cea606a875e80c1b389d,VIN00000000000005,1601485200,Driver05,1046579000,1489847000,11.536703774628924,48.657599387537765,0.0,20.01,89,6,2020-09-30T19:00:00
5259,6012cea606a875e80c1b38a2,VIN00000000000005,1601490600,Driver05,1046613000,1489865000,11.502696202318573,48.78742829379017,0.0,20.01,93,3,2020-09-30T20:30:00
5260,6012cea606a875e80c1b38a7,VIN00000000000005,1601494200,Driver05,1046627000,1489950000,11.506815109301108,48.818679429438845,0.0,20.01,18,4,2020-09-30T21:30:00
5261,6012cea606a875e80c1b38ac,VIN00000000000005,1601503200,Driver05,1046669000,1490121000,11.438792827403187,49.26738330392707,0.0,20.01,19,4,2020-10-01T00:00:00
5262,6012cea606a875e80c1b38b1,VIN00000000000005,1601510400,Driver05,1046695000,1490213000,11.41841195457471,49.13794911802943,0.0,20.01,91,6,2020-10-01T02:00:00
5263,6012cea606a875e80c1b38b6,VIN00000000000005,1601512200,Driver05,1046707000,1490260000,11.453340008147538,48.99713683827036,0.0,20.01,91,5,2020-10-01T02:30:00
5264,6012cea606a875e80c1b38bb,VIN00000000000005,1601514000,Driver05,1046711000,1490307000,-1.0,-1.0,0.0,20.01,79,1,2020-10-01T03:00:00
5265,6012cea606a875e80c1b38c0,VIN00000000000005,1601515800,Driver05,1046715000,1490354000,11.441484943738306,49.09076064032559,0.0,20.01,53,3,2020-10-01T03:30:00
5266,6012cea606a875e80c1b38c5,VIN00000000000005,1601528400,Driver05,1046772000,1490574000,-1.0,-1.0,0.0,20.01,62,1,2020-10-01T07:00:00
5267,6012cea606a875e80c1b38ca,VIN00000000000005,1601532000,Driver05,1046779000,1490623000,-1.0,-1.0,0.0,20.01,36,2,2020-10-01T08:00:00
5268,6012cea606a875e80c1b38cf,VIN00000000000005,1601537400,Driver05,1046800000,1490670000,-1.0,-1.0,0.0,20.01,78,1,2020-10-01T09:30:00
5269,6012cea606a875e80c1b38d4,VIN00000000000005,1601551800,Driver05,1046867000,1490923000,11.579284640971029,48.80439822938422,0.0,20.01,81,3,2020-10-01T13:30:00
5270,6012cea606a875e80c1b38d9,VIN00000000000005,1601559000,Driver05,1046907000,1491017000,11.596870574218851,48.7622119584946,0.0,20.01,51,6,2020-10-01T15:30:00
5271,6012cea606a875e80c1b38de,VIN00000000000005,1601571600,Driver05,1046961000,1491181000,-1.0,-1.0,0.0,20.01,51,2,2020-10-01T19:00:00
5272,6012cea606a875e80c1b38e3,VIN00000000000005,1601591400,Driver05,1047050000,1491529000,-1.0,-1.0,0.0,20.01,16,2,2020-10-02T00:30:00
5273,6012cea606a875e80c1b38e8,VIN00000000000005,1601593200,Driver05,1047056000,1491532000,11.56581867950613,49.05343995542077,0.0,20.01,39,5,2020-10-02T01:00:00
5274,6012cea606a875e80c1b38ed,VIN00000000000005,1601595000,Driver05,1047062000,1491546000,-1.0,-1.0,0.0,20.01,90,1,2020-10-02T01:30:00
5275,6012cea606a875e80c1b38f2,VIN00000000000005,1601596800,Driver05,1047063000,1491577000,11.597147464685236,49.1363497786068,0.0,20.01,87,3,2020-10-02T02:00:00
5276,6012cea606a875e80c1b38f7,VIN00000000000005,1601616600,Driver05,1047144000,1491818000,-1.0,-1.0,0.0,20.01,55,2,2020-10-02T07:30:00
5277,6012cea606a875e80c1b38fc,VIN00000000000005,1601623800,Driver05,1047177000,1491941000,11.571962510563267,48.4911616615253,0.0,20.01,37,5,2020-10-02T09:30:00
5278,6012cea606a875e80c1b3901,VIN00000000000005,1601629200,Driver05,1047194000,1491986000,11.560380061886804,48.39933205935132,0.0,20.01,98,3,2020-10-02T11:00:00
5279,6012cea606a875e80c1b3906,VIN00000000000005,1601641800,Driver05,1047255000,1492248000,11.57980174547634,48.228823284595386,0.0,20.01,98,4,2020-10-02T14:30:00
5280,6012cea606a875e80c1b390b,VIN00000000000005,1601694000,Driver05,1047501000,1492982000,11.500515693331751,48.1942080777103,0.0,20.01,86,5,2020-10-03T05:00:00
5281,6012cea606a875e80c1b3910,VIN00000000000005,1601695800,Driver05,1047504000,1492984000,11.524971072757596,48.20710954209307,0.0,20.01,61,4,2020-10-03T05:30:00
5282,6012cea606a875e80c1b3915,VIN00000000000005,1601713800,Driver05,1047569000,1493278000,11.581647238057702,48.396954817795525,0.0,20.01,27,6,2020-10-03T10:30:00
5283,6012cea706a875e80c1b391a,VIN00000000000005,1601731800,Driver05,1047673000,1493585000,-1.0,-1.0,0.0,20.01,13,2,2020-10-03T15:30:00
5284,6012cea706a875e80c1b391f,VIN00000000000005,1601742600,Driver05,1047732000,1493698000,11.531394234362464,49.3548880836491,0.0,20.01,65,5,2020-10-03T18:30:00
5285,6012cea706a875e80c1b3924,VIN00000000000005,1601764200,Driver05,1047811000,1494076000,11.467415712739516,49.19091520462236,0.0,20.01,24,4,2020-10-04T00:30:00
5286,6012cea706a875e80c1b3929,VIN00000000000005,1601776800,Driver05,1047880000,1494211000,11.52810446398693,49.68848752809192,0.0,20.01,74,4,2020-10-04T04:00:00
5287,6012cea706a875e80c1b392e,VIN00000000000005,1601778600,Driver05,1047896000,1494222000,11.4912108690565,49.791208187246085,0.0,20.01,94,4,2020-10-04T04:30:00
5288,6012cea706a875e80c1b3933,VIN00000000000005,1601784000,Driver05,1047916000,1494324000,-1.0,-1.0,0.0,20.01,87,1,2020-10-04T06:00:00
5289,6012cea706a875e80c1b3938,VIN00000000000005,1601785800,Driver05,1047928000,1494366000,11.477499834281538,49.71238271644828,0.0,20.01,51,6,2020-10-04T06:30:00
5290,6012cea706a875e80c1b393d,VIN00000000000005,1601789400,Driver05,1047943000,1494400000,11.43356247200233,49.85253050038144,0.0,20.01,29,6,2020-10-04T07:30:00
5291,6012cea706a875e80c1b3942,VIN00000000000005,1601802000,Driver05,1047982000,1494569000,-1.0,-1.0,0.0,20.01,33,1,2020-10-04T11:00:00
5292,6012cea706a875e80c1b3947,VIN00000000000005,1601820000,Driver05,1048053000,1494846000,11.31046475084792,50.62768330892607,0.0,20.01,32,5,2020-10-04T16:00:00
5293,6012cea706a875e80c1b394c,VIN00000000000005,1601845200,Driver05,1048157000,1495293000,-1.0,-1.0,0.0,20.01,12,2,2020-10-04T23:00:00
5294,6012cea706a875e80c1b3951,VIN00000000000005,1601856000,Driver05,1048189000,1495496000,-1.0,-1.0,0.0,20.01,64,1,2020-10-05T02:00:00
5295,6012cea706a875e80c1b3956,VIN00000000000005,1601857800,Driver05,1048195000,1495519000,-1.0,-1.0,0.0,20.01,81,2,2020-10-05T02:30:00
5296,6012cea706a875e80c1b395b,VIN00000000000005,1601861400,Driver05,1048208000,1495569000,-1.0,-1.0,0.0,20.01,75,2,2020-10-05T03:30:00
5297,6012cea706a875e80c1b3960,VIN00000000000005,1601902800,Driver05,1048355000,1496207000,11.592449324248394,50.84595730722656,0.0,20.01,88,6,2020-10-05T15:00:00
5298,6012cea706a875e80c1b3965,VIN00000000000005,1601908200,Driver05,1048379000,1496292000,11.622823693789949,50.6635034860658,0.0,20.01,20,4,2020-10-05T16:30:00
5299,6012cea706a875e80c1b396a,VIN00000000000005,1601913600,Driver05,1048406000,1496353000,11.62536876745377,50.64201476748336,0.0,20.01,25,5,2020-10-05T18:00:00
5300,6012cea706a875e80c1b396f,VIN00000000000005,1601926200,Driver05,1048461000,1496497000,11.67185854874271,50.75038430678004,0.0,20.01,13,6,2020-10-05T21:30:00
5301,6012cea706a875e80c1b3974,VIN00000000000005,1601928000,Driver05,1048462000,1496530000,11.66010089460027,50.68711955452,0.0,20.01,60,6,2020-10-05T22:00:00
5302,6012cea706a875e80c1b3979,VIN00000000000005,1601931600,Driver05,1048472000,1496557000,11.657235011331451,50.64826038505651,0.0,20.01,96,6,2020-10-05T23:00:00
5303,6012cea706a875e80c1b397e,VIN00000000000005,1601942400,Driver05,1048533000,1496730000,11.631692572695474,50.90079887881687,0.0,20.01,40,5,2020-10-06T02:00:00
5304,6012cea706a875e80c1b3983,VIN00000000000005,1601944200,Driver05,1048542000,1496769000,11.597527207466,50.79149412341562,0.0,20.01,62,5,2020-10-06T02:30:00
5305,6012cea706a875e80c1b3988,VIN00000000000005,1601947800,Driver05,1048559000,1496784000,11.59344729195834,50.7785476581593,0.0,20.01,96,4,2020-10-06T03:30:00
5306,6012cea706a875e80c1b398d,VIN00000000000005,1601953200,Driver05,1048590000,1496903000,11.59483798354304,50.60556316709967,0.0,20.01,56,4,2020-10-06T05:00:00
5307,6012cea706a875e80c1b3992,VIN00000000000005,1601955000,Driver05,1048595000,1496946000,-1.0,-1.0,0.0,20.01,15,1,2020-10-06T05:30:00
5308,6012cea706a875e80c1b3997,VIN00000000000005,1601964000,Driver05,1048645000,1497121000,11.495804455525477,50.82733768996011,0.0,20.01,53,4,2020-10-06T08:00:00
5309,6012cea706a875e80c1b399c,VIN00000000000005,1601976600,Driver05,1048700000,1497305000,11.488394159842764,50.77208363148729,0.0,20.01,34,6,2020-10-06T11:30:00
5310,6012cea706a875e80c1b39a1,VIN00000000000005,1601982000,Driver05,1048722000,1497385000,11.379674026263666,50.84033383141076,0.0,20.01,51,5,2020-10-06T13:00:00
5311,6012cea706a875e80c1b39a6,VIN00000000000005,1601989200,Driver05,1048755000,1497490000,-1.0,-1.0,0.0,20.01,36,1,2020-10-06T15:00:00
5312,6012cea706a875e80c1b39ab,VIN00000000000005,1601992800,Driver05,1048760000,1497521000,-1.0,-1.0,0.0,20.01,74,2,2020-10-06T16:00:00
5313,6012cea706a875e80c1b39b0,VIN00000000000005,1602014400,Driver05,1048850000,1497879000,-1.0,-1.0,0.0,20.01,58,1,2020-10-06T22:00:00
5314,6012cea706a875e80c1b39b5,VIN00000000000005,1602018000,Driver05,1048865000,1497941000,11.162721419162006,51.620198458849096,0.0,20.01,70,3,2020-10-06T23:00:00
5315,6012cea706a875e80c1b39ba,VIN00000000000005,1602032400,Driver05,1048913000,1498099000,11.151721080043345,51.677238665403294,0.0,20.01,11,3,2020-10-07T03:00:00
5316,6012cea706a875e80c1b39bf,VIN00000000000005,1602045000,Driver05,1048950000,1498268000,11.14165605204634,51.49358026163896,0.0,20.01,33,5,2020-10-07T06:30:00
5317,6012cea706a875e80c1b39c4,VIN00000000000005,1602046800,Driver05,1048950000,1498303000,11.181305651443529,51.51196801896462,0.0,20.01,60,3,2020-10-07T07:00:00
5318,6012cea706a875e80c1b39c9,VIN00000000000005,1602063000,Driver05,1049029000,1498573000,11.198297185238667,51.88628706826673,0.0,20.01,48,5,2020-10-07T11:30:00
5319,6012cea706a875e80c1b39ce,VIN00000000000005,1602072000,Driver05,1049080000,1498669000,11.152824534942066,52.03312901143679,0.0,20.01,96,4,2020-10-07T14:00:00
5320,6012cea706a875e80c1b39d3,VIN00000000000005,1602084600,Driver05,1049152000,1498819000,11.078396421730035,51.85241436407052,0.0,20.01,79,4,2020-10-07T17:30:00
5321,6012cea706a875e80c1b39d8,VIN00000000000005,1602086400,Driver05,1049158000,1498870000,-1.0,-1.0,0.0,20.01,76,1,2020-10-07T18:00:00
5322,6012cea706a875e80c1b39dd,VIN00000000000005,1602099000,Driver05,1049222000,1499064000,10.930086553392208,51.74397793707957,0.0,20.01,71,6,2020-10-07T21:30:00
5323,6012cea706a875e80c1b39e2,VIN00000000000005,1602100800,Driver05,1049236000,1499083000,10.940989130716746,51.91296110803824,0.0,20.01,34,4,2020-10-07T22:00:00
5324,6012cea706a875e80c1b39e7,VIN00000000000005,1602126000,Driver05,1049338000,1499514000,10.924772009353743,51.7034628757958,0.0,20.01,95,5,2020-10-08T05:00:00
5325,6012cea706a875e80c1b39ec,VIN00000000000005,1602131400,Driver05,1049346000,1499632000,11.004681188605671,51.77864615809254,0.0,20.01,75,4,2020-10-08T06:30:00
5326,6012cea706a875e80c1b39f1,VIN00000000000005,1602133200,Driver05,1049348000,1499672000,-1.0,-1.0,0.0,20.01,44,2,2020-10-08T07:00:00
