,_id,VinVehicle,Timestamp,Driver,Position_lon,Position_lat,Position_altitude,Position_heading,Position_speed,Position_satellites,MessageDate,DeltaOdometer,DeltaLifeConsumption
1093,6012ce7c06a875e80c1ae718,VIN00000000000007,1599499800,Driver07,-1.0,-1.0,0.0,20.01,70,1,2020-09-07T19:30:00,37000,163000
1094,6012ce7c06a875e80c1ae71d,VIN00000000000007,1599525000,Driver07,-1.0,-1.0,0.0,20.01,74,1,2020-09-08T02:30:00,97000,386000
1095,6012ce7c06a875e80c1ae722,VIN00000000000007,1599528600,Driver07,9.311920951426863,57.70114977031542,0.0,20.01,26,4,2020-09-08T03:30:00,14000,91000
1096,6012ce7c06a875e80c1ae727,VIN00000000000007,1599532200,Driver07,9.293037181340438,57.71180004538682,0.0,20.01,39,6,2020-09-08T04:30:00,18000,26000
1097,6012ce7c06a875e80c1ae72c,VIN00000000000007,1599534000,Driver07,9.332115276069064,57.87476574623626,0.0,20.01,11,5,2020-09-08T05:00:00,4000,17000
1098,6012ce7c06a875e80c1ae731,VIN00000000000007,1599535800,Driver07,-1.0,-1.0,0.0,20.01,53,1,2020-09-08T05:30:00,12000,0
1099,6012ce7c06a875e80c1ae736,VIN00000000000007,1599561000,Driver07,9.371486117727557,58.44665725728903,0.0,20.01,54,6,2020-09-08T12:30:00,112000,365000
1100,6012ce7c06a875e80c1ae73b,VIN00000000000007,1599588000,Driver07,9.510838432876742,58.15925744787164,0.0,20.01,60,3,2020-09-08T20:00:00,114000,564000
1101,6012ce7c06a875e80c1ae740,VIN00000000000007,1599609600,Driver07,9.624746390941644,58.20287296527349,0.0,20.01,46,5,2020-09-09T02:00:00,116000,241000
1102,6012ce7c06a875e80c1ae745,VIN00000000000007,1599629400,Driver07,9.677376677855689,58.43330964429061,0.0,20.01,68,5,2020-09-09T07:30:00,93000,327000
1103,6012ce7c06a875e80c1ae74a,VIN00000000000007,1599631200,Driver07,9.715435802637431,58.46262048655661,0.0,20.01,46,6,2020-09-09T08:00:00,2000,32000
1104,6012ce7c06a875e80c1ae74f,VIN00000000000007,1599647400,Driver07,9.693638237888464,58.70546765896968,0.0,20.01,59,6,2020-09-09T12:30:00,64000,261000
1105,6012ce7c06a875e80c1ae754,VIN00000000000007,1599658200,Driver07,9.630709511295253,58.689962838143295,0.0,20.01,52,5,2020-09-09T15:30:00,53000,163000
1106,6012ce7c06a875e80c1ae759,VIN00000000000007,1599663600,Driver07,-1.0,-1.0,0.0,20.01,48,1,2020-09-09T17:00:00,25000,83000
1107,6012ce7c06a875e80c1ae75e,VIN00000000000007,1599669000,Driver07,-1.0,-1.0,0.0,20.01,81,1,2020-09-09T18:30:00,19000,67000
1108,6012ce7c06a875e80c1ae763,VIN00000000000007,1599672600,Driver07,9.57333650967924,58.55309880928007,0.0,20.01,38,6,2020-09-09T19:30:00,6000,46000
1109,6012ce7c06a875e80c1ae768,VIN00000000000007,1599681600,Driver07,-1.0,-1.0,0.0,20.01,78,1,2020-09-09T22:00:00,42000,123000
1110,6012ce7c06a875e80c1ae76d,VIN00000000000007,1599683400,Driver07,9.5773381296742,58.48159003035389,0.0,20.01,99,5,2020-09-09T22:30:00,5000,3000
1111,6012ce7c06a875e80c1ae772,VIN00000000000007,1599685200,Driver07,-1.0,-1.0,0.0,20.01,83,1,2020-09-09T23:00:00,14000,35000
1112,6012ce7c06a875e80c1ae777,VIN00000000000007,1599699600,Driver07,9.484515807341744,58.47392051887033,0.0,20.01,95,3,2020-09-10T03:00:00,64000,203000
1113,6012ce7c06a875e80c1ae77c,VIN00000000000007,1599706800,Driver07,-1.0,-1.0,0.0,20.01,25,2,2020-09-10T05:00:00,36000,102000
1114,6012ce7c06a875e80c1ae781,VIN00000000000007,1599753600,Driver07,-1.0,-1.0,0.0,20.01,35,1,2020-09-10T18:00:00,224000,664000
1115,6012ce7c06a875e80c1ae786,VIN00000000000007,1599764400,Driver07,-1.0,-1.0,0.0,20.01,28,2,2020-09-10T21:00:00,29000,200000
1116,6012ce7c06a875e80c1ae78b,VIN00000000000007,1599795000,Driver07,-1.0,-1.0,0.0,20.01,13,2,2020-09-11T05:30:00,159000,469000
1117,6012ce7c06a875e80c1ae790,VIN00000000000007,1599796800,Driver07,-1.0,-1.0,0.0,20.01,81,1,2020-09-11T06:00:00,2000,44000
1118,6012ce7c06a875e80c1ae795,VIN00000000000007,1599798600,Driver07,9.754333381068117,58.05299910585264,0.0,20.01,53,3,2020-09-11T06:30:00,10000,0
1119,6012ce7c06a875e80c1ae79a,VIN00000000000007,1599805800,Driver07,9.768254271396376,57.9771277859867,0.0,20.01,34,5,2020-09-11T08:30:00,45000,164000
1120,6012ce7c06a875e80c1ae79f,VIN00000000000007,1599813000,Driver07,-1.0,-1.0,0.0,20.01,50,1,2020-09-11T10:30:00,29000,111000
1121,6012ce7c06a875e80c1ae7a4,VIN00000000000007,1599816600,Driver07,9.803565382456746,57.72353058214134,0.0,20.01,88,5,2020-09-11T11:30:00,5000,40000
1122,6012ce7c06a875e80c1ae7a9,VIN00000000000007,1599818400,Driver07,-1.0,-1.0,0.0,20.01,73,1,2020-09-11T12:00:00,9000,50000
1123,6012ce7c06a875e80c1ae7ae,VIN00000000000007,1599822000,Driver07,9.834570671856424,57.57253818983758,0.0,20.01,26,4,2020-09-11T13:00:00,31000,62000
1124,6012ce7c06a875e80c1ae7b3,VIN00000000000007,1599825600,Driver07,-1.0,-1.0,0.0,20.01,34,1,2020-09-11T14:00:00,14000,81000
1125,6012ce7c06a875e80c1ae7b8,VIN00000000000007,1599829200,Driver07,9.84179031007127,57.76445656258368,0.0,20.01,25,4,2020-09-11T15:00:00,26000,96000
1126,6012ce7c06a875e80c1ae7bd,VIN00000000000007,1599838200,Driver07,9.905074520816369,57.549715721933225,0.0,20.01,90,3,2020-09-11T17:30:00,43000,145000
1127,6012ce7c06a875e80c1ae7c2,VIN00000000000007,1599841800,Driver07,9.927023833919174,57.344897390635886,0.0,20.01,11,6,2020-09-11T18:30:00,16000,9000
1128,6012ce7c06a875e80c1ae7c7,VIN00000000000007,1599843600,Driver07,-1.0,-1.0,0.0,20.01,16,1,2020-09-11T19:00:00,7000,43000
1129,6012ce7c06a875e80c1ae7cc,VIN00000000000007,1599872400,Driver07,-1.0,-1.0,0.0,20.01,30,1,2020-09-12T03:00:00,117000,359000
1130,6012ce7c06a875e80c1ae7d1,VIN00000000000007,1599874200,Driver07,9.914675789786063,56.27146090631129,0.0,20.01,14,6,2020-09-12T03:30:00,1000,6000
1131,6012ce7c06a875e80c1ae7d6,VIN00000000000007,1599877800,Driver07,9.902426833594903,56.19416847697683,0.0,20.01,69,5,2020-09-12T04:30:00,12000,73000
1132,6012ce7c06a875e80c1ae7db,VIN00000000000007,1599903000,Driver07,-1.0,-1.0,0.0,20.01,63,1,2020-09-12T11:30:00,120000,378000
1133,6012ce7c06a875e80c1ae7e0,VIN00000000000007,1599919200,Driver07,9.749745626039427,55.62515674801574,0.0,20.01,82,5,2020-09-12T16:00:00,59000,205000
1134,6012ce7c06a875e80c1ae7e5,VIN00000000000007,1599926400,Driver07,-1.0,-1.0,0.0,20.01,55,2,2020-09-12T18:00:00,25000,121000
1135,6012ce7c06a875e80c1ae7ea,VIN00000000000007,1599928200,Driver07,9.71626050601964,55.801664745813966,0.0,20.01,32,6,2020-09-12T18:30:00,14000,22000
1136,6012ce7c06a875e80c1ae7ef,VIN00000000000007,1599931800,Driver07,9.725438648594396,55.68424749151739,0.0,20.01,41,4,2020-09-12T19:30:00,12000,55000
1137,6012ce7c06a875e80c1ae7f4,VIN00000000000007,1599944400,Driver07,-1.0,-1.0,0.0,20.01,95,1,2020-09-12T23:00:00,45000,209000
1138,6012ce7c06a875e80c1ae7f9,VIN00000000000007,1599955200,Driver07,-1.0,-1.0,0.0,20.01,31,2,2020-09-13T02:00:00,57000,149000
1139,6012ce7c06a875e80c1ae7fe,VIN00000000000007,1599957000,Driver07,9.721649195535631,56.21545886135537,0.0,20.01,13,4,2020-09-13T02:30:00,12000,24000
1140,6012ce7c06a875e80c1ae803,VIN00000000000007,1599984000,Driver07,-1.0,-1.0,0.0,20.01,69,2,2020-09-13T10:00:00,159000,294000
1141,6012ce7c06a875e80c1ae808,VIN00000000000007,1599985800,Driver07,-1.0,-1.0,0.0,20.01,62,2,2020-09-13T10:30:00,14000,52000
1142,6012ce7c06a875e80c1ae80d,VIN00000000000007,1599987600,Driver07,9.867450212455685,56.53924157174544,0.0,20.01,56,3,2020-09-13T11:00:00,2000,21000
1143,6012ce7c06a875e80c1ae812,VIN00000000000007,1599989400,Driver07,9.836640136979286,56.4653286279749,0.0,20.01,12,3,2020-09-13T11:30:00,8000,12000
1144,6012ce7c06a875e80c1ae817,VIN00000000000007,1600007400,Driver07,-1.0,-1.0,0.0,20.01,32,2,2020-09-13T16:30:00,91000,155000
1145,6012ce7c06a875e80c1ae81c,VIN00000000000007,1600012800,Driver07,9.983916479260406,56.89213753433862,0.0,20.01,66,3,2020-09-13T18:00:00,24000,102000
1146,6012ce7c06a875e80c1ae821,VIN00000000000007,1600016400,Driver07,9.993289592128988,56.91553489731181,0.0,20.01,24,3,2020-09-13T19:00:00,23000,53000
1147,6012ce7c06a875e80c1ae826,VIN00000000000007,1600018200,Driver07,-1.0,-1.0,0.0,20.01,49,2,2020-09-13T19:30:00,14000,53000
1148,6012ce7c06a875e80c1ae82b,VIN00000000000007,1600023600,Driver07,9.97180678360732,56.538232403083136,0.0,20.01,52,3,2020-09-13T21:00:00,15000,88000
1149,6012ce7c06a875e80c1ae830,VIN00000000000007,1600045200,Driver07,10.080099539533853,57.12970143163324,0.0,20.01,20,4,2020-09-14T03:00:00,72000,414000
1150,6012ce7c06a875e80c1ae835,VIN00000000000007,1600048800,Driver07,-1.0,-1.0,0.0,20.01,84,1,2020-09-14T04:00:00,9000,94000
1151,6012ce7c06a875e80c1ae83a,VIN00000000000007,1600065000,Driver07,9.96083627410113,57.27756058884626,0.0,20.01,40,4,2020-09-14T08:30:00,68000,193000
1152,6012ce7c06a875e80c1ae83f,VIN00000000000007,1600074000,Driver07,9.98022354087194,57.56216719753529,0.0,20.01,67,4,2020-09-14T11:00:00,37000,147000
1153,6012ce7c06a875e80c1ae844,VIN00000000000007,1600084800,Driver07,9.894406198690644,58.20765243038317,0.0,20.01,19,4,2020-09-14T14:00:00,31000,187000
1154,6012ce7c06a875e80c1ae849,VIN00000000000007,1600090200,Driver07,-1.0,-1.0,0.0,20.01,48,1,2020-09-14T15:30:00,24000,89000
1155,6012ce7c06a875e80c1ae84e,VIN00000000000007,1600101000,Driver07,9.856229489319526,57.62200806330946,0.0,20.01,84,5,2020-09-14T18:30:00,66000,129000
1156,6012ce7d06a875e80c1ae853,VIN00000000000007,1600104600,Driver07,-1.0,-1.0,0.0,20.01,18,1,2020-09-14T19:30:00,15000,66000
1157,6012ce7d06a875e80c1ae858,VIN00000000000007,1600108200,Driver07,9.829119489222908,57.657179945270045,0.0,20.01,57,5,2020-09-14T20:30:00,21000,80000
1158,6012ce7d06a875e80c1ae85d,VIN00000000000007,1600111800,Driver07,-1.0,-1.0,0.0,20.01,80,2,2020-09-14T21:30:00,17000,42000
1159,6012ce7d06a875e80c1ae862,VIN00000000000007,1600122600,Driver07,9.89121523369741,57.73936419911514,0.0,20.01,18,6,2020-09-15T00:30:00,42000,192000
1160,6012ce7d06a875e80c1ae867,VIN00000000000007,1600126200,Driver07,9.896170740621406,57.8881657828573,0.0,20.01,44,5,2020-09-15T01:30:00,19000,47000
1161,6012ce7d06a875e80c1ae86c,VIN00000000000007,1600128000,Driver07,-1.0,-1.0,0.0,20.01,65,1,2020-09-15T02:00:00,11000,52000
1162,6012ce7d06a875e80c1ae871,VIN00000000000007,1600133400,Driver07,-1.0,-1.0,0.0,20.01,29,2,2020-09-15T03:30:00,26000,129000
1163,6012ce7d06a875e80c1ae876,VIN00000000000007,1600146000,Driver07,9.850773460573226,57.95702801471974,0.0,20.01,70,4,2020-09-15T07:00:00,64000,203000
1164,6012ce7d06a875e80c1ae87b,VIN00000000000007,1600160400,Driver07,9.96412446137987,57.98568293897488,0.0,20.01,61,3,2020-09-15T11:00:00,91000,289000
1165,6012ce7d06a875e80c1ae880,VIN00000000000007,1600185600,Driver07,10.009211055461776,58.42501548650987,0.0,20.01,17,5,2020-09-15T18:00:00,111000,322000
1166,6012ce7d06a875e80c1ae885,VIN00000000000007,1600192800,Driver07,10.070338143323928,58.82836155854103,0.0,20.01,81,6,2020-09-15T20:00:00,25000,86000
1167,6012ce7d06a875e80c1ae88a,VIN00000000000007,1600198200,Driver07,-1.0,-1.0,0.0,20.01,84,1,2020-09-15T21:30:00,32000,79000
1168,6012ce7d06a875e80c1ae88f,VIN00000000000007,1600201800,Driver07,10.09612035224784,58.40523146529536,0.0,20.01,90,6,2020-09-15T22:30:00,10000,71000
1169,6012ce7d06a875e80c1ae894,VIN00000000000007,1600218000,Driver07,9.921821500260782,58.677917993744096,0.0,20.01,52,3,2020-09-16T03:00:00,48000,227000
1170,6012ce7d06a875e80c1ae899,VIN00000000000007,1600221600,Driver07,-1.0,-1.0,0.0,20.01,97,2,2020-09-16T04:00:00,11000,42000
1171,6012ce7d06a875e80c1ae89e,VIN00000000000007,1600245000,Driver07,9.979657563309184,59.23094899269481,0.0,20.01,43,6,2020-09-16T10:30:00,93000,287000
1172,6012ce7d06a875e80c1ae8a3,VIN00000000000007,1600248600,Driver07,-1.0,-1.0,0.0,20.01,75,1,2020-09-16T11:30:00,14000,58000
1173,6012ce7d06a875e80c1ae8a8,VIN00000000000007,1600270200,Driver07,10.044200158223967,59.36922130904582,0.0,20.01,83,6,2020-09-16T17:30:00,70000,315000
1174,6012ce7d06a875e80c1ae8ad,VIN00000000000007,1600275600,Driver07,10.06639830449202,59.70435979027957,0.0,20.01,27,6,2020-09-16T19:00:00,25000,83000
1175,6012ce7d06a875e80c1ae8b2,VIN00000000000007,1600277400,Driver07,10.089556927868466,59.740574110476345,0.0,20.01,92,4,2020-09-16T19:30:00,6000,16000
1176,6012ce7d06a875e80c1ae8b7,VIN00000000000007,1600281000,Driver07,10.104290245265618,60.00606235388196,0.0,20.01,12,6,2020-09-16T20:30:00,8000,52000
1177,6012ce7d06a875e80c1ae8bc,VIN00000000000007,1600288200,Driver07,10.130420734937946,60.05159664399152,0.0,20.01,88,3,2020-09-16T22:30:00,24000,139000
1178,6012ce7d06a875e80c1ae8c1,VIN00000000000007,1600293600,Driver07,-1.0,-1.0,0.0,20.01,93,1,2020-09-17T00:00:00,22000,38000
1179,6012ce7d06a875e80c1ae8c6,VIN00000000000007,1600344000,Driver07,10.137216868228773,59.77581480038923,0.0,20.01,37,6,2020-09-17T14:00:00,213000,840000
1180,6012ce7d06a875e80c1ae8cb,VIN00000000000007,1600345800,Driver07,10.11180412111833,59.76426166828391,0.0,20.01,88,5,2020-09-17T14:30:00,2000,52000
1181,6012ce7d06a875e80c1ae8d0,VIN00000000000007,1600363800,Driver07,-1.0,-1.0,0.0,20.01,71,2,2020-09-17T19:30:00,98000,246000
1182,6012ce7d06a875e80c1ae8d5,VIN00000000000007,1600374600,Driver07,10.24538862619208,60.65225151197533,0.0,20.01,92,4,2020-09-17T22:30:00,45000,164000
1183,6012ce7d06a875e80c1ae8da,VIN00000000000007,1600376400,Driver07,10.22180958339006,60.64688049402231,0.0,20.01,65,4,2020-09-17T23:00:00,9000,1000
1184,6012ce7d06a875e80c1ae8df,VIN00000000000007,1600387200,Driver07,10.100862984381555,60.36904288576227,0.0,20.01,16,3,2020-09-18T02:00:00,40000,201000
1185,6012ce7d06a875e80c1ae8e4,VIN00000000000007,1600399800,Driver07,10.094298615348375,60.21970146502581,0.0,20.01,30,3,2020-09-18T05:30:00,77000,134000
1186,6012ce7d06a875e80c1ae8e9,VIN00000000000007,1600414200,Driver07,10.007920807594592,60.356137008175,0.0,20.01,57,4,2020-09-18T09:30:00,53000,194000
1187,6012ce7d06a875e80c1ae8ee,VIN00000000000007,1600416000,Driver07,9.995441612567731,60.26508706302412,0.0,20.01,63,3,2020-09-18T10:00:00,7000,46000
1188,6012ce7d06a875e80c1ae8f3,VIN00000000000007,1600417800,Driver07,10.015020412704873,60.45633932666883,0.0,20.01,94,5,2020-09-18T10:30:00,13000,1000
1189,6012ce7d06a875e80c1ae8f8,VIN00000000000007,1600426800,Driver07,-1.0,-1.0,0.0,20.01,94,2,2020-09-18T13:00:00,32000,119000
1190,6012ce7d06a875e80c1ae8fd,VIN00000000000007,1600428600,Driver07,-1.0,-1.0,0.0,20.01,96,2,2020-09-18T13:30:00,4000,47000
1191,6012ce7d06a875e80c1ae902,VIN00000000000007,1600435800,Driver07,10.06780021318822,60.23621868092809,0.0,20.01,54,4,2020-09-18T15:30:00,14000,119000
1192,6012ce7d06a875e80c1ae907,VIN00000000000007,1600443000,Driver07,-1.0,-1.0,0.0,20.01,72,2,2020-09-18T17:30:00,45000,128000
1193,6012ce7d06a875e80c1ae90c,VIN00000000000007,1600468200,Driver07,10.041531295056837,60.89306177646058,0.0,20.01,61,3,2020-09-19T00:30:00,114000,350000
1194,6012ce7d06a875e80c1ae911,VIN00000000000007,1600471800,Driver07,10.06231220854981,60.83053465286297,0.0,20.01,31,6,2020-09-19T01:30:00,15000,43000
1195,6012ce7d06a875e80c1ae916,VIN00000000000007,1600493400,Driver07,10.037163405232064,61.10802608170121,0.0,20.01,86,4,2020-09-19T07:30:00,143000,291000
1196,6012ce7d06a875e80c1ae91b,VIN00000000000007,1600495200,Driver07,-1.0,-1.0,0.0,20.01,22,2,2020-09-19T08:00:00,1000,47000
1197,6012ce7d06a875e80c1ae920,VIN00000000000007,1600500600,Driver07,-1.0,-1.0,0.0,20.01,38,1,2020-09-19T09:30:00,27000,82000
1198,6012ce7d06a875e80c1ae925,VIN00000000000007,1600511400,Driver07,10.101384018752098,61.28043323062312,0.0,20.01,87,4,2020-09-19T12:30:00,60000,213000
1199,6012ce7d06a875e80c1ae92a,VIN00000000000007,1600527600,Driver07,-1.0,-1.0,0.0,20.01,82,2,2020-09-19T17:00:00,75000,149000
1200,6012ce7d06a875e80c1ae92f,VIN00000000000007,1600531200,Driver07,-1.0,-1.0,0.0,20.01,56,1,2020-09-19T18:00:00,26000,58000
1201,6012ce7d06a875e80c1ae934,VIN00000000000007,1600534800,Driver07,10.12571187644777,62.0053890026776,0.0,20.01,84,6,2020-09-19T19:00:00,17000,15000
1202,6012ce7d06a875e80c1ae939,VIN00000000000007,1600545600,Driver07,-1.0,-1.0,0.0,20.01,44,1,2020-09-19T22:00:00,37000,176000
1203,6012ce7d06a875e80c1ae93e,VIN00000000000007,1600556400,Driver07,-1.0,-1.0,0.0,20.01,71,2,2020-09-20T01:00:00,73000,178000
1204,6012ce7d06a875e80c1ae943,VIN00000000000007,1600558200,Driver07,10.116320213051477,62.70384506725801,0.0,20.01,21,3,2020-09-20T01:30:00,14000,31000
1205,6012ce7d06a875e80c1ae948,VIN00000000000007,1600561800,Driver07,-1.0,-1.0,0.0,20.01,44,2,2020-09-20T02:30:00,14000,49000
1206,6012ce7d06a875e80c1ae94d,VIN00000000000007,1600565400,Driver07,10.12923246544694,62.57795071746239,0.0,20.01,14,5,2020-09-20T03:30:00,20000,54000
1207,6012ce7d06a875e80c1ae952,VIN00000000000007,1600574400,Driver07,10.105383038455107,62.14153748148712,0.0,20.01,40,4,2020-09-20T06:00:00,47000,189000
1208,6012ce7d06a875e80c1ae957,VIN00000000000007,1600576200,Driver07,10.09198469592031,61.94195995962611,0.0,20.01,92,4,2020-09-20T06:30:00,0,35000
1209,6012ce7d06a875e80c1ae95c,VIN00000000000007,1600578000,Driver07,10.063417833947668,61.8639944043321,0.0,20.01,68,5,2020-09-20T07:00:00,9000,14000
1210,6012ce7d06a875e80c1ae961,VIN00000000000007,1600579800,Driver07,-1.0,-1.0,0.0,20.01,70,1,2020-09-20T07:30:00,2000,20000
1211,6012ce7d06a875e80c1ae966,VIN00000000000007,1600590600,Driver07,10.060029375601111,61.41240574928858,0.0,20.01,91,3,2020-09-20T10:30:00,65000,109000
1212,6012ce7d06a875e80c1ae96b,VIN00000000000007,1600592400,Driver07,10.088904358462855,61.38540400849971,0.0,20.01,25,4,2020-09-20T11:00:00,16000,6000
1213,6012ce7d06a875e80c1ae970,VIN00000000000007,1600596000,Driver07,-1.0,-1.0,0.0,20.01,76,1,2020-09-20T12:00:00,17000,17000
1214,6012ce7d06a875e80c1ae975,VIN00000000000007,1600606800,Driver07,10.113291460214176,61.44599719959369,0.0,20.01,69,3,2020-09-20T15:00:00,31000,56000
1215,6012ce7d06a875e80c1ae97a,VIN00000000000007,1600630200,Driver07,-1.0,-1.0,0.0,20.01,91,1,2020-09-20T21:30:00,124000,330000
1216,6012ce7d06a875e80c1ae97f,VIN00000000000007,1600651800,Driver07,10.008698732751393,62.2132781370271,0.0,20.01,61,3,2020-09-21T03:30:00,86000,356000
1217,6012ce7d06a875e80c1ae984,VIN00000000000007,1600677000,Driver07,9.925101509859974,63.42615744724455,0.0,20.01,81,5,2020-09-21T10:30:00,126000,379000
1218,6012ce7d06a875e80c1ae989,VIN00000000000007,1600684200,Driver07,9.834282328940022,63.82907041147542,0.0,20.01,76,4,2020-09-21T12:30:00,32000,61000
1219,6012ce7d06a875e80c1ae98e,VIN00000000000007,1600687800,Driver07,9.877386843154603,63.73479503198676,0.0,20.01,89,4,2020-09-21T13:30:00,27000,34000
1220,6012ce7d06a875e80c1ae993,VIN00000000000007,1600689600,Driver07,9.851898184204329,63.79605308357889,0.0,20.01,59,3,2020-09-21T14:00:00,13000,6000
1221,6012ce7d06a875e80c1ae998,VIN00000000000007,1600693200,Driver07,-1.0,-1.0,0.0,20.01,21,2,2020-09-21T15:00:00,9000,80000
1222,6012ce7d06a875e80c1ae99d,VIN00000000000007,1600696800,Driver07,9.895759607896125,63.62001839267914,0.0,20.01,45,4,2020-09-21T16:00:00,17000,86000
1223,6012ce7d06a875e80c1ae9a2,VIN00000000000007,1600702200,Driver07,-1.0,-1.0,0.0,20.01,98,2,2020-09-21T17:30:00,11000,126000
1224,6012ce7d06a875e80c1ae9a7,VIN00000000000007,1600709400,Driver07,-1.0,-1.0,0.0,20.01,86,1,2020-09-21T19:30:00,34000,137000
1225,6012ce7d06a875e80c1ae9ac,VIN00000000000007,1600713000,Driver07,9.992799977231488,63.70242662576631,0.0,20.01,91,6,2020-09-21T20:30:00,5000,43000
1226,6012ce7d06a875e80c1ae9b1,VIN00000000000007,1600716600,Driver07,9.940394841480078,64.02523692010259,0.0,20.01,70,5,2020-09-21T21:30:00,6000,35000
1227,6012ce7d06a875e80c1ae9b6,VIN00000000000007,1600736400,Driver07,-1.0,-1.0,0.0,20.01,16,2,2020-09-22T03:00:00,76000,368000
1228,6012ce7d06a875e80c1ae9bb,VIN00000000000007,1600738200,Driver07,9.981050772554443,64.46050083801936,0.0,20.01,85,4,2020-09-22T03:30:00,16000,19000
1229,6012ce7d06a875e80c1ae9c0,VIN00000000000007,1600743600,Driver07,10.035088974746577,64.42363816299887,0.0,20.01,18,4,2020-09-22T05:00:00,35000,53000
1230,6012ce7d06a875e80c1ae9c5,VIN00000000000007,1600752600,Driver07,10.034464738844596,64.22037188947601,0.0,20.01,28,6,2020-09-22T07:30:00,38000,137000
1231,6012ce7d06a875e80c1ae9ca,VIN00000000000007,1600759800,Driver07,-1.0,-1.0,0.0,20.01,20,2,2020-09-22T09:30:00,30000,95000
1232,6012ce7d06a875e80c1ae9cf,VIN00000000000007,1600768800,Driver07,10.141980992264806,64.6375535048324,0.0,20.01,89,3,2020-09-22T12:00:00,44000,128000
1233,6012ce7d06a875e80c1ae9d4,VIN00000000000007,1600774200,Driver07,10.201821235858077,64.67267277911921,0.0,20.01,76,6,2020-09-22T13:30:00,34000,109000
1234,6012ce7d06a875e80c1ae9d9,VIN00000000000007,1600777800,Driver07,-1.0,-1.0,0.0,20.01,79,1,2020-09-22T14:30:00,3000,34000
1235,6012ce7d06a875e80c1ae9de,VIN00000000000007,1600788600,Driver07,10.218035190629916,64.61823375025453,0.0,20.01,46,4,2020-09-22T17:30:00,47000,245000
1236,6012ce7d06a875e80c1ae9e3,VIN00000000000007,1600808400,Driver07,10.223326595936513,64.21501180304145,0.0,20.01,62,4,2020-09-22T23:00:00,62000,296000
1237,6012ce7d06a875e80c1ae9e8,VIN00000000000007,1600824600,Driver07,10.20095047855832,63.65539550114681,0.0,20.01,69,3,2020-09-23T03:30:00,59000,255000
1238,6012ce7d06a875e80c1ae9ed,VIN00000000000007,1600837200,Driver07,-1.0,-1.0,0.0,20.01,80,1,2020-09-23T07:00:00,47000,200000
1239,6012ce7d06a875e80c1ae9f2,VIN00000000000007,1600851600,Driver07,-1.0,-1.0,0.0,20.01,72,1,2020-09-23T11:00:00,76000,264000
1240,6012ce7d06a875e80c1ae9f7,VIN00000000000007,1600869600,Driver07,10.009899340999128,64.25289407411289,0.0,20.01,25,3,2020-09-23T16:00:00,77000,243000
1241,6012ce7d06a875e80c1ae9fc,VIN00000000000007,1600882200,Driver07,9.974110636716608,64.39411495867346,0.0,20.01,23,3,2020-09-23T19:30:00,57000,112000
1242,6012ce7d06a875e80c1aea01,VIN00000000000007,1600887600,Driver07,-1.0,-1.0,0.0,20.01,73,1,2020-09-23T21:00:00,15000,75000
1243,6012ce7d06a875e80c1aea06,VIN00000000000007,1600891200,Driver07,-1.0,-1.0,0.0,20.01,93,2,2020-09-23T22:00:00,23000,37000
1244,6012ce7d06a875e80c1aea0b,VIN00000000000007,1600900200,Driver07,9.932239202693054,64.36338526580087,0.0,20.01,43,6,2020-09-24T00:30:00,26000,83000
1245,6012ce7d06a875e80c1aea10,VIN00000000000007,1600905600,Driver07,9.954913087046496,64.55050216555397,0.0,20.01,76,5,2020-09-24T02:00:00,32000,103000
1246,6012ce7d06a875e80c1aea15,VIN00000000000007,1600918200,Driver07,9.927483955798802,64.48540983157116,0.0,20.01,15,3,2020-09-24T05:30:00,51000,209000
1247,6012ce7d06a875e80c1aea1a,VIN00000000000007,1600921800,Driver07,9.932288878861264,64.53878677067688,0.0,20.01,48,6,2020-09-24T06:30:00,19000,60000
1248,6012ce7d06a875e80c1aea1f,VIN00000000000007,1600929000,Driver07,9.927806769997291,64.6048177904097,0.0,20.01,21,3,2020-09-24T08:30:00,39000,117000
1249,6012ce7d06a875e80c1aea24,VIN00000000000007,1600941600,Driver07,10.009227569015875,64.66633524647762,0.0,20.01,24,5,2020-09-24T12:00:00,58000,128000
1250,6012ce7d06a875e80c1aea29,VIN00000000000007,1600950600,Driver07,10.04107347673252,64.68759033004967,0.0,20.01,69,5,2020-09-24T14:30:00,32000,183000
1251,6012ce7d06a875e80c1aea2e,VIN00000000000007,1600952400,Driver07,-1.0,-1.0,0.0,20.01,60,1,2020-09-24T15:00:00,6000,21000
1252,6012ce7d06a875e80c1aea33,VIN00000000000007,1600956000,Driver07,10.09346264281092,64.5777461516064,0.0,20.01,28,5,2020-09-24T16:00:00,22000,68000
1253,6012ce7d06a875e80c1aea38,VIN00000000000007,1600988400,Driver07,-1.0,-1.0,0.0,20.01,27,1,2020-09-25T01:00:00,180000,525000
1254,6012ce7d06a875e80c1aea3d,VIN00000000000007,1601004600,Driver07,-1.0,-1.0,0.0,20.01,61,1,2020-09-25T05:30:00,70000,215000
1255,6012ce7d06a875e80c1aea42,VIN00000000000007,1601022600,Driver07,-1.0,-1.0,0.0,20.01,97,1,2020-09-25T10:30:00,112000,224000
1256,6012ce7d06a875e80c1aea47,VIN00000000000007,1601044200,Driver07,-1.0,-1.0,0.0,20.01,93,2,2020-09-25T16:30:00,110000,260000
